Make,Variant,"Length 
(ft)",Geographic Region,Country/Region/State ,Listing Price (USD),Year,Beam (m),Draft (m),Rigging,Displacement (kg),Sail Area (m²),Hull Materials,Sleeping Capacity,Headroom (m),Fuel Capacity (L),Water Capacity (L),Standard Engine Power (hp),LOA (m),Waterline Length (m),Fuel Type,Holding Tank Capacity (L),Keel Type,latitude,longitude, Climate Type,Country Code,2020_ave,2020_tol
Dufour,56exclusive,56.0,Europe,Italy,421500,2016,5.05 or 5.2,2.5,Masthead cutter,21000.0,205.0,Fiberglass composite,9.0,2.05,680,730,110,17.15,16.1,Diesel,150,L-shaped keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Elan,impression40,39.0,Europe,Croatia,151837,2016,3.91,1.825,Masthead sloop,8500.0,78.5,Fiberglass composite,7.0,1.98,210,360,40,12.2,10.9,Diesel,200,Shoal or deep draft keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Elan,impression40,39.0,Europe,Croatia,144586,2016,3.91,1.825,Masthead sloop,8500.0,78.5,Fiberglass composite,7.0,1.98,210,360,40,12.2,10.9,Diesel,200,Shoal or deep draft keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Elan,impression40,39.0,USA,Georgia,275000,2016,3.91,1.825,Masthead sloop,8500.0,78.5,Fiberglass composite,7.0,1.98,210,360,40,12.2,10.9,Diesel,200,Shoal or deep draft keel,32.3293809,-83.1137366, Cfa/Cwa,USA,63530.63348390901,21060473613000.0
Elan,impression45,44.0,Europe,Croatia,182204,2016,4.18,2.025,Masthead sloop,10700.0,106.6,Fiberglass composite,7.0,1.95 or 2,270,516,55,13.85,12.67,Diesel,243,Shoal or deep draft keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Elan,impression45,44.0,Europe,Croatia,163984,2016,4.18,2.025,Masthead sloop,10700.0,106.6,Fiberglass composite,7.0,1.95 or 2,270,516,55,13.85,12.67,Diesel,243,Shoal or deep draft keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Elan,impression45,44.0,Europe,Croatia,154266,2016,4.18,2.025,Masthead sloop,10700.0,106.6,Fiberglass composite,7.0,1.95 or 2,270,516,55,13.85,12.67,Diesel,243,Shoal or deep draft keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Elan,impression45,44.0,Europe,Turkey,217431,2016,4.18,2.025,Masthead sloop,10700.0,106.6,Fiberglass composite,7.0,1.95 or 2,270,516,55,13.85,12.67,Diesel,243,Shoal or deep draft keel,38.9597594,34.9249653, Csa/Dfa,TUR,8561.070947819871,720289368333.1906
Grand Soleil,43maletto-gs43,43.0,Europe,Italy,352276,2016,4.13,2.3,Masthead sloop,9600.0,99.8,Fiberglass composite,7.0,2.05,230,320,55,13.25,11.55,Diesel,150 or 75,L-shaped keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Grand Soleil,46lc,47.0,Europe,Italy,522452,2016,4.41,2.4,Masthead sloop,13700.0,114.6,Fiberglass composite,7.0,1.98,280,410,55,14.65,12.75,Diesel,250,L-shaped keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Hanse,415,40.0,Caribbean,British Virgin Islands,204500,2016,4.17,1.9,Masthead sloop,9800.0,89.0,Fiberglass,7.0,1.98,160,475,39,12.4,11.4,Diesel,40 or 55,Shoal or deep draft keel,18.4024395,-64.5661642, Am,GBR,40318.55756604926,2704609160088.1504
Hanse,415,40.0,Europe,Croatia,206551,2016,4.17,1.9,Masthead sloop,9800.0,89.0,Fiberglass,7.0,1.98,160,475,39,12.4,11.4,Diesel,40 or 55,Shoal or deep draft keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Hanse,415,40.0,Europe,United Kingdom,239849,2016,4.17,1.9,Masthead sloop,9800.0,89.0,Fiberglass,7.0,1.98,160,475,39,12.4,11.4,Diesel,40 or 55,Shoal or deep draft keel,54.7023545,-3.2765753, Cfb,GBR,40318.55756604926,2704609160088.1504
Hanse,455,44.0,Europe,Italy,340115,2016,4.38,1.99,Masthead sloop,12400.0,108.0,Fiberglass composite,7.0,2.05,220,450,57,13.95,12.54,Diesel,75 or 110,Shoal or deep draft keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Hanse,455,44.0,Europe,Italy,297601,2016,4.38,1.99,Masthead sloop,12400.0,108.0,Fiberglass composite,7.0,2.05,220,450,57,13.95,12.54,Diesel,75 or 110,Shoal or deep draft keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Hanse,505,50.0,Europe,Croatia,264768,2016,5.05 or 4.75,2.175,Masthead sloop,15600.0,141.0,Fiberglass,8.0,2.1,300 or 520,710,75,15.4,14.3,Diesel,75 or 107,L-shaped keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Hanse,505,50.0,Europe,France,412941,2016,5.05 or 4.75,2.175,Masthead sloop,15600.0,141.0,Fiberglass,8.0,2.1,300 or 520,710,75,15.4,14.3,Diesel,75 or 107,L-shaped keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Hanse,505,50.0,Europe,Italy,321895,2016,5.05 or 4.75,2.175,Masthead sloop,15600.0,141.0,Fiberglass,8.0,2.1,300 or 520,710,75,15.4,14.3,Diesel,75 or 107,L-shaped keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Jeanneau,sunodyssey389,38.0,Europe,Croatia,132402,2016,3.76 or 3.88,1.78,Masthead sloop,7000.0,69.0,Fiberglass composite,5.0,1.95,130,200 or 330,29,11.34,10.4,Diesel,130 or 40 or 29 or 21,Shoal or deep draft keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Jeanneau,sunodyssey389,38.0,USA,Florida,165000,2016,3.76 or 3.88,1.78,Masthead sloop,7000.0,69.0,Fiberglass composite,5.0,1.95,130,200 or 330,29,11.34,10.4,Diesel,130 or 40 or 29 or 21,Shoal or deep draft keel,27.7567667,-81.4639835, Af/Am,USA,63530.63348390901,21060473613000.0
Jeanneau,sunodyssey389,38.0,USA,Florida,155000,2016,3.76 or 3.88,1.78,Masthead sloop,7000.0,69.0,Fiberglass composite,5.0,1.95,130,200 or 330,29,11.34,10.4,Diesel,130 or 40 or 29 or 21,Shoal or deep draft keel,27.7567667,-81.4639835, Af/Am,USA,63530.63348390901,21060473613000.0
Jeanneau,sunodyssey389,38.0,Europe,France,182192,2016,3.76 or 3.88,1.78,Masthead sloop,7000.0,69.0,Fiberglass composite,5.0,1.95,130,200 or 330,29,11.34,10.4,Diesel,130 or 40 or 29 or 21,Shoal or deep draft keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Jeanneau,sunodyssey389,38.0,Europe,Germany,155481,2016,3.76 or 3.88,1.78,Masthead sloop,7000.0,69.0,Fiberglass composite,5.0,1.95,130,200 or 330,29,11.34,10.4,Diesel,130 or 40 or 29 or 21,Shoal or deep draft keel,51.1638175,10.4478313, Cfb,DEU,46772.82535075447,3889668895299.6216
Jeanneau,sunodyssey41ds,40.0,Europe,United Kingdom,239849,2016,4.05,2.1,Masthead sloop,8260.0,69.6,Fiberglass,6.0,1.98,200,330,40,12.34,11.68,Diesel,130 or 54,Shoal draft keel,54.7023545,-3.2765753, Cfb,GBR,40318.55756604926,2704609160088.1504
Jeanneau,sunodyssey419,41.0,Europe,France,205284,2016,4.2 or 4.19,1.85,Masthead sloop,9280.0,100.4,Fiberglass composite,7.0,2.05,200 or 240,330 or 530,45,12.76,11.38,Diesel,40 or 45 or 57,L-shaped keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Jeanneau,sunodyssey419,41.0,USA,New York,220000,2016,4.2 or 4.19,1.85,Masthead sloop,9280.0,100.4,Fiberglass composite,7.0,2.05,200 or 240,330 or 530,45,12.76,11.38,Diesel,40 or 45 or 57,L-shaped keel,40.7127281,-74.0060152, Dfa,USA,63530.63348390901,21060473613000.0
Jeanneau,sunodyssey419,41.0,Europe,Turkey,199889,2016,4.2 or 4.19,1.85,Masthead sloop,9280.0,100.4,Fiberglass composite,7.0,2.05,200 or 240,330 or 530,45,12.76,11.38,Diesel,40 or 45 or 57,L-shaped keel,38.9597594,34.9249653, Csa/Dfa,TUR,8561.070947819871,720289368333.1906
Jeanneau,sunodyssey44ds,44.0,Europe,Spain,261160,2016,4.37,2.0,Masthead sloop,9660.0,83.6,Fiberglass,7.0,2,200 or 400,615,54,13.75,12.84,Diesel,180,L-shaped keel,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Jeanneau,sunodyssey44ds,44.0,Europe,United Kingdom,293043,2016,4.37,2.0,Masthead sloop,9660.0,83.6,Fiberglass,7.0,2,200 or 400,615,54,13.75,12.84,Diesel,180,L-shaped keel,54.7023545,-3.2765753, Cfb,GBR,40318.55756604926,2704609160088.1504
Jeanneau,sunodyssey449,45.0,Europe,Croatia,206498,2016,4.24 or 4.49,1.9,Masthead sloop,10600.0,101.7,Fiberglass composite,8.0,2.05,200,330 or 640 or 490,57,13.76,12.39,Diesel,57 or 80,L-shaped keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Jeanneau,sunodyssey449,45.0,Europe,France,230792,2016,4.24 or 4.49,1.9,Masthead sloop,10600.0,101.7,Fiberglass composite,8.0,2.05,200,330 or 640 or 490,57,13.76,12.39,Diesel,57 or 80,L-shaped keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Jeanneau,sunodyssey449,45.0,Europe,France,224785,2016,4.24 or 4.49,1.9,Masthead sloop,10600.0,101.7,Fiberglass composite,8.0,2.05,200,330 or 640 or 490,57,13.76,12.39,Diesel,57 or 80,L-shaped keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Jeanneau,sunodyssey449,45.0,Europe,United Kingdom,261122,2016,4.24 or 4.49,1.9,Masthead sloop,10600.0,101.7,Fiberglass composite,8.0,2.05,200,330 or 640 or 490,57,13.76,12.39,Diesel,57 or 80,L-shaped keel,54.7023545,-3.2765753, Cfb,GBR,40318.55756604926,2704609160088.1504
Jeanneau,sunodyssey479,46.0,Caribbean,British Virgin Islands,189000,2016,4.49 or 4.49,1.92,Masthead sloop,11800.0,122.3,Fiberglass composite,10.0,2.05,240 or 480,618 or 720 or 760 or 1000,80,14.43,13.75,Diesel,63 or 80,L-shaped keel,18.4024395,-64.5661642, Am,GBR,40318.55756604926,2704609160088.1504
Jeanneau,sunodyssey479,46.0,Caribbean,British Virgin Islands,184999,2016,4.49 or 4.49,1.92,Masthead sloop,11800.0,122.3,Fiberglass composite,10.0,2.05,240 or 480,618 or 720 or 760 or 1000,80,14.43,13.75,Diesel,63 or 80,L-shaped keel,18.4024395,-64.5661642, Am,GBR,40318.55756604926,2704609160088.1504
Jeanneau,sunodyssey469,46.0,Caribbean,British Virgin Islands,45000,2016,4.49 or 4.77,2.24,Masthead sloop,10800.0,107.0,Fiberglass,8.0,1.95,240 or 360,530,54,14.05,13.65,Diesel,240 or 57,Shoal draft keel,18.4024395,-64.5661642, Am,GBR,40318.55756604926,2704609160088.1504
Jeanneau,sunodyssey479,46.0,Europe,Greece,267233,2016,4.49 or 4.49,1.92,Masthead sloop,11800.0,122.3,Fiberglass composite,10.0,2.05,240 or 480,618 or 720 or 760 or 1000,80,14.43,13.75,Diesel,63 or 80,L-shaped keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.80676
Jeanneau,sunodyssey479,46.0,Europe,Greece,224719,2016,4.49 or 4.49,1.92,Masthead sloop,11800.0,122.3,Fiberglass composite,10.0,2.05,240 or 480,618 or 720 or 760 or 1000,80,14.43,13.75,Diesel,63 or 80,L-shaped keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.80676
Jeanneau,sunodyssey519,51.0,Europe,Croatia,285454,2016,4.69 or 4.75,2.04,Masthead sloop,14930.0,152.0,Fiberglass composite,9.0,2.05,240 or 360,615,80,16.06,14.98,Diesel,80,L-shaped keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Jeanneau,sunodyssey519,51.0,Europe,Croatia,279137,2016,4.69 or 4.75,2.04,Masthead sloop,14930.0,152.0,Fiberglass composite,9.0,2.05,240 or 360,615,80,16.06,14.98,Diesel,80,L-shaped keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Jeanneau,sunodyssey519,51.0,Europe,Greece,363194,2016,4.69 or 4.75,2.04,Masthead sloop,14930.0,152.0,Fiberglass composite,9.0,2.05,240 or 360,615,80,16.06,14.98,Diesel,80,L-shaped keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.80676
Jeanneau,sunodyssey54ds,55.0,Caribbean,Puerto Rico,629000,2016,4.92,2.3,Masthead sloop,17900.0,126.0,Fiberglass,7.0,1.98,400,930,100,16.75,14.78,Diesel,410,Shoal draft keel,18.2247706,-66.4858295, Am,PRI,31393.90736904464,103020300000.0
Jeanneau,sunodyssey54ds,55.0,USA,Rhode Island,600000,2016,4.92,2.3,Masthead sloop,17900.0,126.0,Fiberglass,7.0,1.98,400,930,100,16.75,14.78,Diesel,410,Shoal draft keel,41.7962409,-71.5992372, Dfa,USA,63530.63348390901,21060473613000.0
Jeanneau,sunodyssey54ds,55.0,USA,Washington,599999,2016,4.92,2.3,Masthead sloop,17900.0,126.0,Fiberglass,7.0,1.98,400,930,100,16.75,14.78,Diesel,410,Shoal draft keel,38.8950368,-77.0365427, Cfb,USA,63530.63348390901,21060473613000.0
Jeanneau,sunodyssey479,46.0,Caribbean,British Virgin Islands,199000,2016,4.49 or 4.49,1.92,Masthead sloop,11800.0,122.3,Fiberglass composite,10.0,2.05,240 or 480,618 or 720 or 760 or 1000,80,14.43,13.75,Diesel,63 or 80,L-shaped keel,18.4024395,-64.5661642, Am,GBR,40318.55756604926,2704609160088.1504
Jeanneau,sunodyssey519,51.0,Caribbean,British Virgin Islands,259000,2016,4.69 or 4.75,2.04,Masthead sloop,14930.0,152.0,Fiberglass composite,9.0,2.05,240 or 360,615,80,16.06,14.98,Diesel,80,L-shaped keel,18.4024395,-64.5661642, Am,GBR,40318.55756604926,2704609160088.1504
Maxi,1200,40.0,Europe,Italy,267233,2016,4.25,2.3,Masthead sloop,13000.0,106.5,Fiberglass composite,7.0,1.98,400 or 600,600,75,12.98,11.02,Diesel,75 or 110,Deep draft keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Moody,54,54.0,USA,California,919000,2016,5.2,2.6,Masthead sloop,23000.0,163.0,Fiberglass composite,7.0,1.96 or 2.05,1000 or 1400,820,110,16.3,14.42,Diesel,110,L-shaped keel,36.7014631,-118.755997, Csa,USA,63530.63348390901,21060473613000.0
Nautor,swanclubswan50,50.0,Europe,Italy,1214531,2016,4.57,2.8,Masthead sloop,16800.0,141.0,Fiberglass composite,7.0,2,320,400,75,15.24,13.7,Diesel,75,L-shaped keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Nautor,swan54,54.0,Europe,France,1579105,2016,4.88 or 4.9,2.55,Masthead cutter,23500.0,142.0,Fiberglass composite,7.0,2,430 or 680,780,110,16.46,14.27,Diesel,110,L-shaped keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Vismara,v50mills,50.0,Europe,Italy,753112,2016,4.25,2.55,Sloop or cutter,15000.0,120.0,Fiberglass composite,7.0,2,700 or 900,600,81,15.6,14.6,Diesel,80,Lifting keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Wauquiez,pilotsaloon48,48.0,Europe,United Kingdom,757770,2016,4.47,1.825,Masthead sloop,16000.0,128.2,Fiberglass composite,7.0,1.98,450,900,75,14.96,13.45,Diesel,110,Shoal or deep draft keel,54.7023545,-3.2765753, Cfb,GBR,40318.55756604926,2704609160088.1504
X-Yachts,xp44,44.0,USA,Connecticut,575000,2016,4.13,2.45,Masthead sloop,9970.0,107.0,Fiberglass composite,7.0,1.95,200 or 300,340,57,13.29,11.42,Diesel,200 or 75,Deep draft keel,41.6500201,-72.7342163, Dfa,USA,63530.63348390901,21060473613000.0
X-Yachts,xp50,50.0,Europe,Spain,734921,2016,4.58,2.45,Masthead sloop,13700.0,138.0,Fiberglass composite,8.0,1.98,350 or 500,615,76,15.24,13.28,Diesel,75,Deep draft keel,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Alubat,ovni395,41.0,Europe,France,412941,2017,3.8,1.925,Deck stepped sloop,7500.0,82.5,Aluminum,7.0,1.95,200,600,55,12.35,11.35,Diesel,80,Lifting keel,46.603354,1.8883335, Cfb,FRA,39055.2829280754,2639008701648.2563
Azuree,46,46.0,Europe,Spain,479927,2017,4.41,2.2,Masthead sloop,11900.0,112.0,Fiberglass composite,7.0,2.05,230 or 320,500 or 640,75,14.62,13.65,Diesel,75,L-shaped keel,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Bavaria,41cruiser,40.0,Europe,Croatia,225722,2017,3.96,2.05,Sloop,9200.0,85.0,Fiberglass,6.0,1.94,210,360,40,12.35,11.4,Diesel,150,L-shaped keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Bavaria,41cruiser,40.0,Europe,Croatia,217127,2017,3.96,2.05,Sloop,9200.0,85.0,Fiberglass,6.0,1.94,210,360,40,12.35,11.4,Diesel,150,L-shaped keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Bavaria,41cruiser,40.0,Europe,Croatia,164026,2017,3.96,2.05,Sloop,9200.0,85.0,Fiberglass,6.0,1.94,210,360,40,12.35,11.4,Diesel,150,L-shaped keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Bavaria,41cruiser,40.0,Europe,Croatia,163984,2017,3.96,2.05,Sloop,9200.0,85.0,Fiberglass,6.0,1.94,210,360,40,12.35,11.4,Diesel,150,L-shaped keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Bavaria,41cruiser,40.0,Europe,Germany,185849,2017,3.96,2.05,Sloop,9200.0,85.0,Fiberglass,6.0,1.94,210,360,40,12.35,11.4,Diesel,150,L-shaped keel,51.1638175,10.4478313, Cfb,DEU,46772.82535075447,3889668895299.6216
Bavaria,cruiser46,46.0,Europe,Croatia,210142,2017,4.35,2.1,In-mast furling,12600.0,108.0,Fiberglass,8.0,2.1,210,360,55,14.23,12.74,Diesel,210,Fin keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Bavaria,cruiser46,46.0,Europe,Croatia,200425,2017,4.35,2.1,In-mast furling,12600.0,108.0,Fiberglass,8.0,2.1,210,360,55,14.23,12.74,Diesel,210,Fin keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Bavaria,cruiser46,46.0,Europe,Germany,202101,2017,4.35,2.1,In-mast furling,12600.0,108.0,Fiberglass,8.0,2.1,210,360,55,14.23,12.74,Diesel,210,Fin keel,51.1638175,10.4478313, Cfb,DEU,46772.82535075447,3889668895299.6216
Bavaria,cruiser46,46.0,Europe,Greece,211965,2017,4.35,2.1,In-mast furling,12600.0,108.0,Fiberglass,8.0,2.1,210,360,55,14.23,12.74,Diesel,210,Fin keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.80676
Bavaria,cruiser46,46.0,Europe,Greece,211357,2017,4.35,2.1,In-mast furling,12600.0,108.0,Fiberglass,8.0,2.1,210,360,55,14.23,12.74,Diesel,210,Fin keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.80676
Bavaria,cruiser46,46.0,Europe,Greece,200425,2017,4.35,2.1,In-mast furling,12600.0,108.0,Fiberglass,8.0,2.1,210,360,55,14.23,12.74,Diesel,210,Fin keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.80676
Bavaria,cruiser46,46.0,Europe,Greece,161596,2017,4.35,2.1,In-mast furling,12600.0,108.0,Fiberglass,8.0,2.1,210,360,55,14.23,12.74,Diesel,210,Fin keel,38.9953683,21.9877132, Csa,GRC,17658.947301119217,188925995936.80676
Bavaria,cruiser46s,46.0,Europe,United Kingdom,299705,2017,4.35,2.2,Masthead sloop,12600.0,117.0,Fiberglass composite,7.0,2.05,210,360,55,14.27,12.74,Diesel,50 or 75,L-shaped keel,54.7023545,-3.2765753, Cfb,GBR,40318.55756604926,2704609160088.1504
Bavaria,51cruiser,49.0,Europe,Croatia,350744,2017,4.65,2.05,Sloop,15700.0,133.0,Fiberglass,8.0,1.98,280,650,75,15.57,14.02,Diesel,280,Shoal draft keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Bavaria,51cruiser,49.0,Europe,Croatia,342393,2017,4.65,2.05,Sloop,15700.0,133.0,Fiberglass,8.0,1.98,280,650,75,15.57,14.02,Diesel,280,Shoal draft keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Bavaria,51cruiser,49.0,Europe,Croatia,255086,2017,4.65,2.05,Sloop,15700.0,133.0,Fiberglass,8.0,1.98,280,650,75,15.57,14.02,Diesel,280,Shoal draft keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Bavaria,51cruiser,49.0,Europe,Italy,236866,2017,4.65,2.05,Sloop,15700.0,133.0,Fiberglass,8.0,1.98,280,650,75,15.57,14.02,Diesel,280,Shoal draft keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Bavaria,51cruiserstyle,49.0,Europe,Spain,326418,2017,4.7,2.25,Masthead sloop,16000.0,138.7,Fiberglass composite,8.0,2.15 or 2.25,300,650,75,15.59,14.02,Diesel,75,L-shaped keel,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Bavaria,56cruiser,54.0,Europe,Monaco,734791,2017,5.25,2.52,Sloop,18900.0,169.0,Fiberglass,8.0,2.07,280,690,110,16.75,15.43,Diesel,280,Shoal draft keel,43.7323492,7.4276832, Csa,MCO,182538.6383402107,6739691604.797259
Beneteau,oceanis38,37.0,USA,California,205000,2017,3.99,1.8,Masthead sloop,6850.0,64.0,Fiberglass,5.0,1.91,130,330,30,11.5,10.72,Diesel,130,Shoal or deep draft keel,36.7014631,-118.755997, Csa,USA,63530.63348390901,21060473613000.0
Beneteau,oceanis38,38.0,Caribbean,British Virgin Islands,159000,2017,3.99,1.8,Masthead sloop,6850.0,64.0,Fiberglass,5.0,1.91,130,330,30,11.5,10.72,Diesel,130,Shoal or deep draft keel,18.4024395,-64.5661642, Am,GBR,40318.55756604926,2704609160088.1504
Beneteau,oceanis38,38.0,Caribbean,British Virgin Islands,139000,2017,3.99,1.8,Masthead sloop,6850.0,64.0,Fiberglass,5.0,1.91,130,330,30,11.5,10.72,Diesel,130,Shoal or deep draft keel,18.4024395,-64.5661642, Am,GBR,40318.55756604926,2704609160088.1504
Beneteau,oceanis38,38.0,USA,California,220000,2017,3.99,1.8,Masthead sloop,6850.0,64.0,Fiberglass,5.0,1.91,130,330,30,11.5,10.72,Diesel,130,Shoal or deep draft keel,36.7014631,-118.755997, Csa,USA,63530.63348390901,21060473613000.0
Beneteau,oceanis38,38.0,USA,South Carolina,199900,2017,3.99,1.8,Masthead sloop,6850.0,64.0,Fiberglass,5.0,1.91,130,330,30,11.5,10.72,Diesel,130,Shoal or deep draft keel,33.6874388,-80.4363743, Cfa/Cwa,USA,63530.63348390901,21060473613000.0
Beneteau,oceanis38.1,38.0,Europe,United Kingdom,193179,2017,3.99,1.8,Masthead sloop,6850.0,70.0,Fiberglass composite,7.0,1.91 or 1.98,130 or 200,330 or 468,30,11.5,10.72,Diesel or gasoline,65 or 130,Shoal or deep draft keel,54.7023545,-3.2765753, Cfb,GBR,40318.55756604926,2704609160088.1504
Beneteau,oceanis41,40.0,Caribbean,British Virgin Islands,159995,2017,4.2 or 4.8,2.05,Masthead sloop,8770.0,81.6,Fiberglass,7.0,1.98,200,570,40,12.38,11.25,Diesel,200,Shoal draft keel,18.4024395,-64.5661642, Am,GBR,40318.55756604926,2704609160088.1504
Beneteau,41.1,40.0,Europe,Croatia,156675,2017,4.2 or 4.23,2.16,Masthead sloop,7860.0,78.0,Fiberglass composite,7.0,1.95 or 2.05,195,570 or 190 or 320,40,12.43,11.38,Diesel,130 or 40 or 57,Shoal or deep draft keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Beneteau,oceanis41.1,40.0,USA,Louisiana,274000,2017,4.2 or 4.23,2.16,Masthead sloop,8500.0,82.0,Fiberglass composite,7.0,1.95 or 2.05,200 or 330,570 or 190,40,12.43,11.38,Diesel or gasoline,130 or 40 or 57,Shoal or deep draft keel,30.8703881,-92.007126, Cfa,USA,63530.63348390901,21060473613000.0
Beneteau,oceanis45,45.0,Europe,Croatia,285526,2017,4.5,2.27,Masthead sloop,10770.0,105.0,Fiberglass,7.0,1.98,200,570,54,13.85,13.45,Diesel,200,Shoal draft keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Beneteau,oceanis45,45.0,Europe,Croatia,241786,2017,4.5,2.27,Masthead sloop,10770.0,105.0,Fiberglass,7.0,1.98,200,570,54,13.85,13.45,Diesel,200,Shoal draft keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Beneteau,oceanis45,45.0,Europe,Italy,278165,2017,4.5,2.27,Masthead sloop,10770.0,105.0,Fiberglass,7.0,1.98,200,570,54,13.85,13.45,Diesel,200,Shoal draft keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Beneteau,oceanis45,45.0,Europe,Portugal,193137,2017,4.5,2.27,Masthead sloop,10770.0,105.0,Fiberglass,7.0,1.98,200,570,54,13.85,13.45,Diesel,200,Shoal draft keel,39.6621648,-8.1353519, Csa,PRT,22242.40641797197,229031860520.77728
Beneteau,oceanis45,45.0,Europe,Spain,182251,2017,4.5,2.27,Masthead sloop,10770.0,105.0,Fiberglass,7.0,1.98,200,570,54,13.85,13.45,Diesel,200,Shoal draft keel,39.3260685,-4.8379791, Csa,ESP,26959.67543673264,1276962685648.2524
Beneteau,oceanis45,45.0,USA,Washington,349000,2017,4.5,2.27,Masthead sloop,10770.0,105.0,Fiberglass,7.0,1.98,200,570,54,13.85,13.45,Diesel,200,Shoal draft keel,38.8950368,-77.0365427, Cfb,USA,63530.63348390901,21060473613000.0
Beneteau,oceanis48,48.0,Europe,Croatia,290324,2017,4.74,2.15,Masthead sloop,12650.0,114.9,Fiberglass,10.0,1.98,200 or 400,690,75,14.6,13.25,Diesel,330,Shoal draft keel,45.3658443,15.6575209, Csa,HRV,14198.75395947438,57472012426.68527
Beneteau,oceanis55,55.0,Europe,Italy,484664,2017,4.97 or 5.3,2.3,Masthead sloop,17500.0,167.0,Fiberglass,8.0,2.15,415 or 975,970,75,16.78,15.96,Diesel,480 or 110,L-shaped keel,42.6384261,12.674297, Csa,ITA,31911.035789001668,1896755301518.1372
Beneteau,oceanis45,45.0,Caribbean,Martinique,322012,2017,4.5,2.27,Masthead sloop,10770.0,105.0,Fiberglass,7.0,1.98,200,570,54,13.85,13.45,Diesel,200,Shoal draft keel,14.6367927,-61.01582685, Af,FRA,39055.2829280754,2639008701648.2563
Beneteau,oceanis48,48.0,Caribbean,British Virgin Islands,289000,2017,4.74,2.15,Masthead sloop,12650.0,114.9,Fiberglass,10.0,1.98,200 or 400,690,75,14.6,13.25,Diesel,330,Shoal draft keel,18.4024395,-64.5661642, Am,GBR,40318.55756604926,2704609160088.1504
